ClassName,Attribute,DataType,Version,Notes
PerformedMedicalConditionResult,medicalHistoryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the condition is considered part of the historical record of a subject that is it did not occur within the bounds of the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from comparing the occurrence date of the medical condition (PerformedMedicalConditionResult.occurrenceDateRange) with the subject participation in the study (PerformedStudySubjectMilestone.studyReferenceDateRange). If the occurrence date is within the study participation date range then this indicator will be true. Note that this means that this indicator will be derived differently for each study."
PerformedMedicalConditionResult,occurrenceDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span in which the medical condition began and ended. EXAMPLE(S): OTHER NAME(S): Onset date resolution date duration. NOTE(S): These may be partial dates or durations (duration is the width property of the IVL&lt;TS&gt; datatype). A condition may be considered to have ended when a subject returns to their baseline state."
PerformedNotification,message,"ST",3.0.3,"DEFINITION: The actual text that was included in the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedNotification,messageTitle,"ST",3.0.3,"DEFINITION: The subject of the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedObservation,approachAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location or access point for an observation. EXAMPLE(S): Anus for a colonoscopy observation OTHER NAME(S): NOTE(S): Neither target anatomic site nor approach anatomic site is necessarily required or relevant for certain observations however if either or both are present then the distinction between them is that the approach site is where the measurement or observation is performed and the target site is what is ultimately being evaluated. The target site is often implicit in the definition of the observation itself."
PerformedObservation,approachAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is an access point for a observation. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
PerformedObservation,bodyPositionCode,"CD",3.0.3,"DEFINITION: A coded value specifying the 3-dimensional spatial orientation of a subject during a particular observation. EXAMPLE(S): supine trendelenburg standing OTHER NAME(S): NOTE(S):"
PerformedObservation,focalDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The time period in which the observation result is held to be true. EXAMPLE(S): OTHER NAME(S): NOTE(S): The focalDateRange can be derived from DefinedObservation.focalDateRange alone (i.e. directly from simple date ranges like 1990-1999) or from evaluating the expression in DefinedObservation.focalDateRange (which references a date that is now known)."
PerformedObservation,focalDuration,"PQ.TIME",3.0.3,"DEFINITION: The quantity of time in which the observation result is held to be true. EXAMPLE(S): 2 months is the focalDuration for a question such as Have you smoked in the last 2 months?. OTHER NAME(S): NOTE(S): The focalDuration can be derived using the focalDateRange."
PerformedObservation,methodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the technique used to perform the observation. EXAMPLE(S): Arterial puncture sphygmomanometry (for blood pressure measurement) Global introspection algorithm bayesian (for Adverse Event causality) Estrogen Receptor Assay Progesterone Receptor Assay p53 Assay (for clinical result assay) OTHER NAME(S): NOTE(S):"
PerformedObservation,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of the observation. EXAMPLE(S): Lower instestine for a colonoscopy observation OTHER NAME(S): NOTE(S): The target site of the result may be different than the target site of the activity (PerformedObservation) that generated it. For example a chest x-ray (observation) has the target site of chest while the result might show an infiltration in the left lower lobe of the lung (target site of result) or a dermatological exam may check the skin across the whole body (target site of observation) while the result might identify a rash on the right leg (target site of result). Neither target anatomic site nor approach anatomic site is necessarily required or relevant for certain observations however if either or both are present then the distinction between them is that the approach site is where the measurement or observation is performed and the target site is what is ultimately being evaluated. The target site is often implicit in the definition of the observation itself."
PerformedObservation,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for an observation. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
PerformedObservationResult,baselineIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the result is a starting point to which other results may be compared. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedObservationResult,bodySystemCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomical structure that consists of organs and organ subclasses responsible for certain body functions. EXAMPLE(S): gastrointestinal system urinary system hematopoietic system OTHER NAME(S): NOTE(S):"
PerformedObservationResult,comment,"ST",3.0.3,"DEFINITION: Additional description of the observation result. EXAMPLE(S): Comments from the investigator regarding the condition of the specimen or any other observation. Comments in addition to the specimen condition from the central or performing laboratory describing the specimen. OTHER NAME(S): NOTE(S):"
PerformedObservationResult,confidentialityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the degree of privacy applicable for the observation result. EXAMPLE(S): Do not reveal to study sponsor. OTHER NAME(S): NOTE(S):"
PerformedObservationResult,identifier,"II",3.0.3,"DEFINITION: The unique symbol that establishes identity of the observation result. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedObservationResult,reportedDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the result is reported. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedObservationResult,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of an observation result. EXAMPLE(S): Arm for skin rash. OTHER NAME(S): NOTE(S): The target site of the result may be different than the target site of the activity (PerformedObservation) that generated it. For example a chest x-ray (observation) has the target site of chest while the result might show an infiltration in the left lower lobe of the lung (target site of result) or a dermatological exam may check the skin across the whole body (target site of observation) while the result might identify a rash on the right leg (target site of result)."
PerformedObservationResult,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for an observation result. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
PerformedObservationResult,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of observation result. EXAMPLE(S): A single blood pressure observation has two results typeCode = systolic and typeCode = diastolic. OTHER NAME(S): NOTE(S):"
PerformedObservationResult,uncertaintyCode,"CD",3.0.3,"DEFINITION: A coded value specifying whether and to what degree this evaluation or observation has been asserted to be in doubt in any way. EXAMPLE(S): A patient might have had a cholecystectomy procedure in the past but isn't sure what the outcome was. OTHER NAME(S): NOTE(S):"
PerformedObservationResult,value,"ANY",3.0.3,"DEFINITION: Data or information that is determined by an act of observation. EXAMPLE(S): The result of a lab test physical finding self-reported symptom. The adverse event term code. OTHER NAME(S): NOTE(S):"
PerformedObservationResult,valueCodeModifiedText,"ST",3.0.3,"DEFINITION: A character string that is a revision of the original text observation result to enable the coding of the text. EXAMPLE(S): If the originalText is hedache the valueCodeModifiedText could be changed to headache so that the text can be successfully coded. OTHER NAME(S): NOTE(S): In the context of BRIDG text modification occurs a single time for a given instance of originalText. "
PerformedObservationResult,valueNullFlavorReason,"ST",3.0.3,"DEFINITION: The text and or code that describes the rationale behind why no result was provided. EXAMPLE(S): Fire drill - forgot to ask subject refused sample lost broken equipment OTHER NAME(S): NOTE(S): This value should only be populated if PerformedObservationResult.value is null."
PerformedProcedure,approachAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location or access point for a procedure. EXAMPLE(S): Arm for an injection trans-abdominal for a nephrectomy. OTHER NAME(S): NOTE(S):"
PerformedProcedure,approachAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is an access point for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
PerformedProcedure,methodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the technique that is used to perform the procedure. EXAMPLE(S): Finger stick veni puncture Abdominal/ ascites effusion Biopsy Bronchial alveolar lavage (BAL) (for specimen collection) Open laparoscopic (for cholecystectomy) OTHER NAME(S): NOTE(S):"
PerformedProcedure,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of a procedure. EXAMPLE(S): Kidney (or a nephrectomy) OTHER NAME(S): NOTE(S): Multiple contiguous sites within the same organ system may be referenced."
PerformedProcedure,targetAnatomicSiteConditionCode,"CD",3.0.3,"DEFINITION: A coded value specifying the state of the target anatomic site. EXAMPLE(S): The subject's left arm was bruised where the IV was inserted. OTHER NAME(S): NOTE(S):"
PerformedProcedure,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a procedure. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
PerformedProtocolDeviation,categoryCode,"CD",3.0.3,"DEFINITION: A coded value specifying a classification of protocol deviation. EXAMPLE(S): major minor OTHER NAME(S): NOTE(S):"
PerformedProtocolDeviation,occurrenceDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the protocol deviation began and ended. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedProtocolDeviation,subcategoryCode,"CD",3.0.3,"DEFINITION: A coded value specifying a subdivision within a larger category of a protocol deviation. EXAMPLE(S): prohibited medication missed dose of study medication missed recording data in diary late visit (for minor deviations) OTHER NAME(S): NOTE(S):"
PerformedSpecimenCollection,fastingStatusIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the participant had abstained from eating when the specimen is obtained. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedStudyAgentTransfer,originalQuantity,"PQ",3.0.3,"DEFINITION: The amount and unit of study agent transferred in original units. EXAMPLE(S): OTHER NAME(S): NOTE(S): Original units can be derived from the translation attribute of the PQ data type PerformedStudyAgentTransfer.quantity."
PerformedStudyAgentTransfer,quantity,"PQ",3.0.3,"DEFINITION: The amount and unit of study agent transferred in standard or canonical units. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
PerformedStudySubjectMilestone,informedConsentDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) the study subject gives official consent by signing the official consent form. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from PerformedActivity.PerformedAdministrativeActivity.PerformedStudySubjectMilestone.actualDateRange WHERE PerformedActivity &gt; DefinedActivity.nameCode = obtain informed consent."
PerformedStudySubjectMilestone,offStudyDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) when the study subject is removed from the study. EXAMPLE(S): The subject is not being followed and will not be retreated. OTHER NAME(S): NOTE(S): Derived from PerformedActivity.PerformedAdministrativeActivity. PerformedStudySubjectMilestone.actualDateRange WHERE PerformedActivity &gt; DefinedActivity.nameCode = remove subject from study."
PerformedStudySubjectMilestone,offStudyReasonCode,"CD",3.0.3,"DEFINITION: A coded value specifying why the subject is removed from a study. EXAMPLE(S): patient died OTHER NAME(S): NOTE(S): Derived from PerformedActivity.PerformedAdministrativeActivity. PerformedStudySubjectMilestone.reasonCode WHERE PerformedActivity &gt; DefinedActivity.nameCode = remove subject from study."
PerformedStudySubjectMilestone,registrationDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) the subject has been registered to the study assuming they have finished screening and have been found eligible. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived from PerformedActivity.PerformedAdministrativeActivity. PerformedStudySubjectMilestone.actualDateRange WHERE PerformedActivity &gt; DefinedActivity.nameCode = register subject."
PerformedStudySubjectMilestone,studyReferenceDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span used to indicate the start and end of the study for a subject. EXAMPLE(S): OTHER NAME(S): NOTE(S): Derived in two parts. The start date is derived from PerformedActivity.PerformedAdministrativeActivity.PerformedStudySubjectMilestone.actualDateRange WHERE PerformedActivity &gt; DefinedActivity.nameCode = first intake of agent. The end date is derived from PerformedActivity.PerformedAdministrativeActivity.PerformedStudySubjectMilestone.actualDateRange WHERE PerformedActivity &gt; DefinedActivity.nameCode = last intake of agent. These dates are required for all randomized subjects; null for screen failures (if screen failures are submitted)."
PerformedSubstanceAdministration,activeIngredientDose,"PQ",3.0.3,"DEFINITION: The quantity of active ingredients used in a substance administration. EXAMPLE(S): 5 mg OTHER NAME(S): NOTE(S): Derived by multiplying the PerformedSubstanceAdministration.productDose (the composite product that was administered) with the ProductRelationship.quantity (a ratio) for the component product that is the active ingredient (where ProductRelationship.activeIngredientIndicator = Y)."
PerformedSubstanceAdministration,activeIngredientDoseDescription,"ST",3.0.3,"DEFINITION: The textual representation of active ingredients in the dosing amounts or a range of dosing information used in a substance administration. EXAMPLE(S): 200-400 OTHER NAME(S): NOTE(S): This is used for more complex dosages such as scaling and tapering doses uncertain dosage ranges differing morning and evening doses and other instructions that can't be expressed with a simple PQ."
PerformedSubstanceAdministration,changeReason,"ST",3.0.3,"DEFINITION: The rationale for changing the substance administration in relation to the previous substance administration. EXAMPLE(S): Dose reduced due to hematologic toxicity OTHER NAME(S): NOTE(S):"
PerformedSubstanceAdministration,changeTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the modification of the substance administration in relation to the previous substance administration. EXAMPLE(S): Agent Added Agent Dose Decreased Agent Dose Increased OTHER NAME(S): NOTE(S):"
PerformedSubstanceAdministration,doseFrequencyCode,"CD",3.0.3,"DEFINITION: A coded value specifying how often doses are administered. EXAMPLE(S): BID TID QID OTHER NAME(S): NOTE(S): This attribute is needed in order to capture multiple substance administrations in one act rather than each time a patient swallows a pill for example The patient took med X 3 times a day for 10 days starting on June 9th. "
PerformedSubstanceAdministration,dosePeriodCode,"CD",3.0.3,"DEFINITION: A coded value specifying the period during which the dose total is administered. EXAMPLE(S): daily course OTHER NAME(S): NOTE(S): The dose total is defined in periodProductDoseTotal and/or periodActiveIngredientDoseTotal."
PerformedSubstanceAdministration,endRelativeToReferenceCode,"CD",3.0.3,"DEFINITION: A coded value specifying when this event ended with respect to the sponsor-defined reference period. EXAMPLE(S): before during during/after after OTHER NAME(S): NOTE(S): Derived from comparing PerformedSubstanceAdministration.dateRange.IVL&lt;TS.DATETIME&gt;.high and PerformedStudySubjectMilestone.studyReferenceDateRange. Sponsors should define the reference period in the study metadata. This may be populated when a start date is not collected."
PerformedSubstanceAdministration,flowRate,"PQ",3.0.3,"DEFINITION: Measurement of the speed of administration of a substance. EXAMPLE(S): 5 ml/min OTHER NAME(S): NOTE(S):"
PerformedSubstanceAdministration,interruptionDuration,"PQ.TIME",3.0.3,"DEFINITION: The period of time during which a substance administration is interrupted. EXAMPLE(S): An infusion started at 12:15pm and ended at 2:37pm but there was an interruption of 17 minutes. OTHER NAME(S): NOTE(S):"
PerformedSubstanceAdministration,periodActiveIngredientDoseTotal,"PQ",3.0.3,"DEFINITION: The total amount of active ingredient in all doses of treatment in a given period of time. EXAMPLE(S): OTHER NAME(S): NOTE(S): The given period of time is defined in dosePeriodCode. Derived by multiplying PerformedSubstanceAdministration.periodProductDoseTotal (the composite product that was administered) with the ProductRelationship.quantity (a ratio) for the component product that is the active ingredient (where ProductRelationship.activeIngredientIndicator = true)."
PerformedSubstanceAdministration,periodProductDoseTotal,"PQ",3.0.3,"DEFINITION: The total of all doses of treatment in a given period of time. EXAMPLE(S): OTHER NAME(S): NOTE(S): The given period of time is defined in dosePeriodCode. This attribute periodProductDoseTotal is not necessarily derivable since the dose may be provided as a string (in productDoseDescription)."
PerformedSubstanceAdministration,plannedChangeIndicator,"BL",3.0.3,"DEFINITION: Specifies whether a change in the substance administration in relation to the previous substance administration is planned or not. EXAMPLE(S): True = planned False = unplanned OTHER NAME(S): NOTE(S):"
PerformedSubstanceAdministration,productDose,"PQ",3.0.3,"DEFINITION: The quantity of a substance or medication used in a substance administration. EXAMPLE(S): 5 mg OTHER NAME(S): NOTE(S): DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g. mg or mg/kg). ScheduledSubstanceAdministration.productDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g. mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g. mg/kg) then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedDoseExpressionVariableRelationship."
PerformedSubstanceAdministration,productDoseDescription,"ST",3.0.3,"DEFINITION: The textual representation of dosing amounts or a range of dosing information used in a substance administration. EXAMPLE(S): 200-400 OTHER NAME(S): NOTE(S): This is used for more complex dosages such as scaling and tapering doses uncertain dosage ranges differing morning and evening doses and other instructions that can't be expressed with a simple PQ."
PerformedSubstanceAdministration,routeOfAdministrationCode,"CD",3.0.3,"DEFINITION: A coded value specifying the physiological path or method of introducing the substance into or onto the subject. EXAMPLE(S): oral intravenous The approach site might be mouth but from a route code perspective this could include: swallow oral rinse oral topical application chew oral dissolve oral inhalation (via intermittent flow or rebreather mask). The effect of the drug could vary depending on the route even if the body site happens to be the same. OTHER NAME(S): NOTE(S): Route is more than just approach site. It deals with how the body will actually absorb/receive the drug. "
PerformedSubstanceAdministration,startRelativeToReferenceCode,"CD",3.0.3,"DEFINITION: A coded value specifying when this event started with respect to the sponsor-defined reference period. EXAMPLE(S): Medications that are ongoing at the end of the reference period should have a value of during/after for this variable. Before during during/after after OTHER NAME(S): NOTE(S): Derived from comparing PerformedSubstanceAdministration.dateRange.IVL&lt;TS.DATETIME&gt;.low and PerformedStudySubjectMilestone.studyReferenceDateRange. Sponsors should define the reference period in the study metadata. This may be populated when a start date is not collected."
PerformedSubstanceAdministration,treatmentVehicleAmount,"PQ",3.0.3,"DEFINITION: The quantity and units of treatment vehicle used. EXAMPLE(S): 10 milligrams 2 milliliters OTHER NAME(S): NOTE(S): Derived by multiplying the PerformedSubstancedAdministration.productDose (the composite product that was administered) with the ProductRelationship.quantity (a ratio) for the component product that is the active ingredient (where ProductRelationship.activeIngredientIndicator = N)."
ReferenceResult,comment,"ST",3.0.3,"DEFINITION: Additional description of the reference result. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ReferenceResult,fastingStatusIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the result applies to when the subject had abstained from eating when the specimen is obtained. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ReferenceResult,populationScopeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of subjects to which this reference result applies. EXAMPLE(S): adult males adult females minor males minor females OTHER NAME(S): NOTE(S):"
ReferenceResult,referenceTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of reference i.e. how it is to be used or what its purpose is. EXAMPLE(S): normal range limit of quantitation clinical concern range data checking range alert range OTHER NAME(S): NOTE(S):"
ReferenceResult,targetAnatomicSiteCode,"CD",3.0.3,"DEFINITION: A coded value specifying the anatomic location that is the focus of a reference result. EXAMPLE(S): Arm for skin rash OTHER NAME(S): NOTE(S):"
ReferenceResult,targetAnatomicSiteLateralityCode,"CD",3.0.3,"DEFINITION: A coded value specifying the side of the body (or a paired organ) that is a target site for a result. EXAMPLE(S): bilateral left right OTHER NAME(S): NOTE(S):"
ReferenceResult,value,"ANY",3.0.3,"DEFINITION: A reference for some measurement that a physician or other health professional can use to interpret a set of results for a particular subject. EXAMPLE(S): For systolic blood pressure ReferenceResult.value.ANY would be constrained to IVL&lt;PQ&gt; and would = 110-130 mm[Hg] OTHER NAME(S): NOTE(S):"
ReferenceResult,valueTypeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of clinical result to which this reference result must be associated. EXAMPLE(S): For a blood pressure measurement the valueTypeCode may be systolic or diastolic. OTHER NAME(S): NOTE(S):"
ReferenceToStudyResults,citationDescription,"ST",3.0.3,"DEFINITION: A biblographical reference in a format acceptable to the registration authority. EXAMPLE(S): OTHER NAME(S): NOTE(S): Studies performed in the United States may be required to conform to the National Library of Medicine's MEDLINE format."
ReferenceToStudyResults,linkPageDescription,"ST",3.0.3,"DEFINITION: The textual representation of the linked page. EXAMPLE(S): If the page being linked is the protocol's home page on the sponsor's Web site include the words Click here for more information about this study: and provide the name of the protocol. OTHER NAME(S): NOTE(S):"
ReferenceToStudyResults,publicationIdentifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity to a publication that cites this study's results. EXAMPLE(S): 10987815 is the unique PubMed Identifier (PMID) for the citation in MEDLINE. OTHER NAME(S): NOTE(S):"
ReferenceToStudyResults,publicationName,"ST",3.0.3,"DEFINITION: A non-unique textual identifier specifying the source of the publication identifier. EXAMPLE(S): MEDLINE is the source for PMID 10987815 OTHER NAME(S): NOTE(S):"
ReferenceToStudyResults,uniformResourceLocator,"URL",3.0.3,"DEFINITION: A complete reference to a website (including http://) that is directly relevant to the study. EXAMPLE(S): http://www.alzheimers.org/ OTHER NAME(S): NOTE(S):"
RegistrationCenter,telecomAddress,"TEL",3.0.3,"DEFINITION: A sequence of digits or characters used to identify a particular telephone fax or email of a registration center. EXAMPLE(S): The phone number to call to request that a subject be registered and randomized on a study. OTHER NAME(S): NOTE(S):"
Resource,activeIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the resource is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Resource,inactiveComment,"ST",3.0.3,"DEFINITION: Additional description why the resource is no longer active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledActivity,dateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the activity is scheduled to begin and end. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledActivity,idealDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span specifying when the activity was originally scheduled to begin and end. EXAMPLE(S): OTHER NAME(S): NOTE(S): This would be the date and time span based on applying the study calendar to a specific subject."
ScheduledActivity,repetitionNumber,"INT.POS",3.0.3,"DEFINITION: An integer that identifies the particular occurrence of a repeating activity. The first repetition is defined as '1'. EXAMPLE(S): A PlannedActivity might have a repeatQuantity of 4 which would result in 4 ScheduledActivity with repetitionNumbers of 1 2 3 and 4 respectively. OTHER NAME(S): NOTE(S): The ScheduledActivity will repeat at least the minimum number of times and at most the maximum number of times as defined in PlannedActivity.repeatQuantity."
ScheduledActivity,statusChangeReasonCode,"CD",3.0.3,"DEFINITION: A coded value specifying why the status has changed. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledActivity,statusCode,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in a lifecycle of a scheduled activity. EXAMPLE(S): For a lab test this would be the condition or stage in the lifecycle of the test (e.g. scheduled canceled performed). OTHER NAME(S): NOTE(S): Please refer to the Scheduled Activity Status state transition diagram for further details."
ScheduledActivity,statusDate,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the status is assigned to the activity. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledNotification,message,"ST",3.0.3,"DEFINITION: The actual text scheduled to be included in the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S): This may mean that message variables have been replaced with actual data."
ScheduledNotification,messageTitle,"ST",3.0.3,"DEFINITION: The subject of the notification. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledSubstanceAdministration,productDose,"PQ",3.0.3,"DEFINITION: The quantity of a substance or medication anticipated to be administered. EXAMPLE(S): 5 mg OTHER NAME(S): NOTE(S): This is intended to be a subject-specific quantity. DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g. mg or mg/kg). ScheduledSubstanceAdministration.productDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g. mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g. mg/kg) then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedDoseExpressionVariableRelationship. "
Service,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of service. EXAMPLE(S): Institutional Review Board (IRB) Data Safety Monitoring Board (DSMB) OTHER NAME(S): NOTE(S):"
Specimen,accessionNumberText,"ST.SIMPLE",3.0.3,"DEFINITION: An alphanumeric identifier (not necessarily unique to the specimen) assigned by a receiving lab to specimens that are received together as a set. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Specimen,conditionCode,"DSET<CD>",3.0.3,"DEFINITION: A coded value specifying one of a discreet list of values describing the condition of the specimen at time of receipt at the lab. EXAMPLE(S): Hemolyzed Icteric Lipemic OTHER NAME(S): NOTE(S):"
Specimen,typeCode,"CD",3.0.3,"DEFINITION: A coded value specifying the kind of the specimen derived from other specimens. EXAMPLE(S): specimen aliquot isolate OTHER NAME(S): NOTE(S):"
StudyInvestigator,identifier,"II",3.0.3,"DEFINITION: A unique symbol that establishes identity of the study investigator. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyInvestigator,signatureText,"ST",3.0.3,"DEFINITION: The signed name of the investigator who is responsible for completing a form or report for a clinical trial. EXAMPLE(S): OTHER NAME(S): NOTE(S): A textual or multimedia depiction of the signature by which the participant endorses his or her participation in the activity as a specified role and that he or she agrees to assume the associated accountability."
StudyOverallStatus,anticipatedIndicator,"BL",3.0.3,"DEFINITION: Specifies whether the overall status of the study is an estimate. EXAMPLE(S): OTHER NAME(S): NOTE(S): BRIDG SCC has made the decision to add an anticipatedIndicator until we learn the business rules of how the overall study status could be derived."
StudyOverallStatus,code,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of the study as a whole. EXAMPLE(S): In Review Approved Active Closed to Accrual Closed to Accrual and Intervention Temporary Closed to Accrual Temporary Closed to Accrual and Intervention Disapproved Withdrawn Administratively complete. OTHER NAME(S): NOTE(S): Please refer to the Study Overall Status state transition diagram for further details. The overall status of a study may overlap with the study site status and accrual status. This overlap needs to be clearly differentiated. (See tracker issue 29398)"
StudyOverallStatus,comment,"ST",3.0.3,"DEFINITION: Additional description of the overall status of the study. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyOverallStatus,date,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the overall status of the study is assigned. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyOverallStatus,studyStoppedReasonCode,"CD",3.0.3,"DEFINITION: A coded value specifying why the study has been halted or terminated (for suspended terminated or withdrawn studies). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyPersonnel,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the study site personnel is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyPersonnel,postalAddress,"AD",3.0.3,"DEFINITION: A contact point used to send physical forms of communication to the study personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyPersonnel,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the main or principal study personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyPersonnel,roleCode,"CD",3.0.3,"DEFINITION: A coded value specifying the type of responsibility of the study personnel. EXAMPLE(S): Study Principal Investigator Coordinating Investigator Study Director Study Chair Public Queries Scientific Queries Scientific Leadership Registrar Study Coordinator. OTHER NAME(S): NOTE(S):"
StudyPersonnel,telecomAddress,"BAG<TEL>",3.0.3,"DEFINITION: A sequence of digits or characters used to identify a particular telephone fax or email of the study personnel. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyRecruitmentStatus,code,"CD",3.0.3,"DEFINITION: A coded value specifying the phase in the lifecycle of recruitment for the study. EXAMPLE(S): Not yet recruiting; recruiting; enrolling by invitation; active not recruiting; completed; suspended; terminated; withdrawn. OTHER NAME(S): NOTE(S): The recruitment status of a study may overlap with the study site status and accrual status. This overlap needs to be clearly differentiated. (See tracker issue 29398)."
StudyRecruitmentStatus,date,"TS.DATETIME",3.0.3,"DEFINITION: The date (and time) on which the recruitment status is assigned. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyResource,effectiveDateRange,"IVL<TS.DATETIME>",3.0.3,"DEFINITION: The date and time span for when the study resource is active. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyResource,primaryIndicator,"BL",3.0.3,"DEFINITION: Specifies whether this is the main or principal study resource. EXAMPLE(S): OTHER NAME(S): NOTE(S): This distinguishes between an organization that is the primary funder vs. a funder who provides less money for a study."
