ClassNameA,ConnectorType,ClassNameB,RelationshipName,Version,Notes,EAConnectorType
DocumentVersion,ANCESTOR_TO,AmendmentChangeSummaryVersion,'specializes',5.2,"DESCRIPTION: Each AmendmentChangeSummaryVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one AmendmentChangeSummaryVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ANCESTOR_TO,DataMonitoringCommitteeCharterVersion,'specializes',5.2,"DESCRIPTION: Each DataMonitoringCommitteeCharterVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one DataMonitoringCommitteeCharterVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ASSOCIATION_WITH,DefinedNotification,'have as an attachment',5.2,"DESCRIPTION: Each DefinedNotification might have as an attachment one or more DocumentVersion. Each DocumentVersion might be an attachment on one or more DefinedNotification. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,DefinedStudySubjectMilestone,'use',5.2,"DESCRIPTION: Each DefinedStudySubjectMilestone might use one DocumentVersion. Each DocumentVersion might be used for one DefinedStudySubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,DocumentAuthor,'authors',5.2,"DESCRIPTION: Each DocumentAuthor always authors one DocumentVersion. Each DocumentVersion always is authored by one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,DocumentVersionRelationship,'has as source',5.2,"DESCRIPTION: Each DocumentVersionRelationship always has as source one DocumentVersion. Each DocumentVersion might be the source for one or more DocumentVersionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,DocumentVersionRelationship,'has as target',5.2,"DESCRIPTION: Each DocumentVersionRelationship always has as target one DocumentVersion. Each DocumentVersion might be the target for one or more DocumentVersionRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,DocumentVersionRepresentation,'represents',5.2,"DESCRIPTION: Each DocumentVersionRepresentation always represents one DocumentVersion. Each DocumentVersion always is represented as one or more DocumentVersionRepresentation. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
DocumentVersion,ASSOCIATION_WITH,DocumentVersionWorkflowStatus,'describes',5.2,"DESCRIPTION: Each DocumentVersionWorkflowStatus always describes one DocumentVersion. Each DocumentVersion might be described by one or more DocumentVersionWorkflowStatus. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,PerformedActivityRelationship,'has as target',5.2,"DESCRIPTION: Each PerformedActivityRelationship always has as target one DocumentVersion. Each DocumentVersion might be the target for one or more PerformedActivityRelationship. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
DocumentVersion,ASSOCIATION_WITH,PerformedSubjectMilestone,'use',5.2,"DESCRIPTION: Each PerformedSubjectMilestone might use one DocumentVersion. Each DocumentVersion might be used for one or more PerformedSubjectMilestone. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
DocumentVersion,ANCESTOR_TO,ReportVersion,'specializes',5.2,"DESCRIPTION: Each ReportVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one ReportVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ANCESTOR_TO,StatisticalAnalysisPlanDocumentVersion,'specializes',5.2,"DESCRIPTION: Each StatisticalAnalysisPlanDocumentVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one StatisticalAnalysisPlanDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ANCESTOR_TO,StudyProtocolDocumentVersion,'specializes',5.2,"DESCRIPTION: Each StudyProtocolDocumentVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one StudyProtocolDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ANCESTOR_TO,StudySubjectExperienceDocumentVersion,'specializes',5.2,"DESCRIPTION: Each StudySubjectExperienceDocumentVersion always specializes one DocumentVersion. Each DocumentVersion might be specialized by one StudySubjectExperienceDocumentVersion. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
DocumentVersion,ASSOCIATION_WITH,SubmissionUnit,'includes',5.2,"DESCRIPTION: Each SubmissionUnit always includes one or more DocumentVersion. Each DocumentVersion might be included in one or more SubmissionUnit. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Drug,DESCENDENT_OF,Product,'specializes',5.2,"DESCRIPTION: Each Drug always specializes one Product. Each Product might be specialized by one Drug. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
Drug,ASSOCIATION_WITH,MolecularBiomarkerGroup,'impact the effectiveness of',5.2,"DESCRIPTION: Each MolecularBiomarkerGroup might impact the effectiveness of one or more Drug. Each Drug might have effectiveness impacted by one or more MolecularBiomarkerGroup. DEFINITION: EXAMPLE(S): Molecular Biomarker Group L10I+K20R+M36I+A71V+V82T links a set of mutations with the conclusion of drug resistance to the drug lndinavir. OTHER NAME(S): NOTE(S):","Association"
Drug,ANCESTOR_TO,Radiopharmaceutical,'specializes',5.2,"ESCRIPTION: Each Radiopharmaceutical always specializes one Drug. Each Drug might be specialized by one Radiopharmaceutical. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
ExperimentalUnit,ASSOCIATION_WITH,Activity,'be participated in by',5.2,"DESCRIPTION: Each Activity might be participated in by one ExperimentalUnit. Each ExperimentalUnit might participate in one or more Activity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
FoodProduct,DESCENDENT_OF,Product,'specializes',5.2,"DESCRIPTION: Each FoodProduct always specializes one Product. Each Product might be specialized by one FoodProduct. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
HealthcareFacility,ASSOCIATION_WITH,BiologicEntity,'have primary care provided at',5.2,"DESCRIPTION: Each BiologicEntity might have primary care provided at one HealthcareFacility. Each HealthcareFacility might be the primary care facility for one or more BiologicEntity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareFacility,ASSOCIATION_WITH,HealthcareProviderGroup,'is used to group staff for',5.2,"DESCRIPTION: Each HealthcareProviderGroup always is used to group staff for one HealthcareFacility. Each HealthcareFacility might group staff into one or more HealthcareProviderGroup. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareFacility,ASSOCIATION_WITH,HealthcareProvider,'staff',5.2,"DESCRIPTION: Each HealthcareProvider might staff one HealthcareFacility. Each HealthcareFacility might be staffed by one or more HealthcareProvider. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareFacility,ASSOCIATION_WITH,OversightCommittee,'oversee',5.2,"DESCRIPTION: Each OversightCommittee might oversee one or more HealthcareFacility. Each HealthcareFacility might be overseen by one or more OversightCommittee. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareFacility,ASSOCIATION_WITH,PlannedStudySite,'be a function planned to be performed by',5.2,"DESCRIPTION: Each PlannedStudySite might be a function planned to be performed by one HealthcareFacility. Each HealthcareFacility might plan to function as one or more PlannedStudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareFacility,ASSOCIATION_WITH,StudySite,'be a function performed by',5.2,"DESCRIPTION: Each StudySite might be a function performed by one HealthcareFacility. Each HealthcareFacility might function as one or more StudySite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareFacility,ASSOCIATION_WITH,TreatingSite,'is a function performed by',5.2,"DESCRIPTION: Each TreatingSite always is a function performed by one HealthcareFacility. Each HealthcareFacility might function as one or more TreatingSite. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareProvider,ASSOCIATION_WITH,BiologicEntity,'have primary care provided by',5.2,"DESCRIPTION: Each BiologicEntity might have primary care provided by one HealthcareProvider. Each HealthcareProvider might be the primary caregiver for one or more BiologicEntity. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareProvider,ASSOCIATION_WITH,DocumentAuthor,'be a function performed by',5.2,"DESCRIPTION: Each DocumentAuthor might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more DocumentAuthor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareProvider,ASSOCIATION_WITH,HealthcareProviderGroupMember,'is a function performed by',5.2,"DESCRIPTION: Each HealthcareProviderGroupMember always is a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more HealthcareProviderGroupMember. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareProvider,ASSOCIATION_WITH,NotificationReceiver,'be a function performed by',5.2,"DESCRIPTION: Each NotificationReceiver might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more NotificationReceiver. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareProvider,ASSOCIATION_WITH,Performer,'be a function performed by',5.2,"DESCRIPTION: Each Performer might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more Performer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareProvider,ASSOCIATION_WITH,RegulatoryApplicationSponsor,'be a function performed by',5.2,"DESCRIPTION: Each RegulatoryApplicationSponsor might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more RegulatoryApplicationSponsor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
HealthcareProvider,ASSOCIATION_WITH,StudyLegalSponsor,'be a function performed by',5.2,"DESCRIPTION: Each StudyLegalSponsor might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more StudyLegalSponsor. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareProvider,ASSOCIATION_WITH,StudyPersonnel,'be a function performed by',5.2,"DESCRIPTION: Each StudyPersonnel might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more StudyPersonnel. DEFINITION: Indicates that the StudyPersonnel role is being fulfilled by a HealthcareProvider EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareProvider,ASSOCIATION_WITH,StudySitePersonnel,'be a function performed by',5.2,"DESCRIPTION: Each StudySitePersonnel might be a function performed by one HealthcareProvider. Each HealthcareProvider might function as one or more StudySitePersonnel. DEFINITION: Indicates that the StudySitePersonnel role is being fulfilled by a HealthcareProvider. EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
HealthcareProviderGroup,ASSOCIATION_WITH,HealthcareProviderGroupMember,'belongs to',5.2,"DESCRIPTION: Each HealthcareProviderGroupMember always belongs to one HealthcareProviderGroup. Each HealthcareProviderGroup always contains one or more HealthcareProviderGroupMember. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Manufacturer,DESCENDENT_OF,Processor,'specializes',5.2,"DESCRIPTION: Each Manufacturer always specializes one Processor. Each Processor might be specialized by one Manufacturer. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Material,ASSOCIATION_WITH,ExperimentalActivityItem,'be played by',5.2,"DESCRIPTION: Each ExperimentalActivityItem might be played by one Material. Each Material might play one or more ExperimentalActivityItem. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Material,ASSOCIATION_WITH,MaterialName,'names',5.2,"DESCRIPTION: Each MaterialName always names one Material. Each Material always is named by one or more MaterialName. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Association"
Material,ASSOCIATION_WITH,MessengerRNA,'characterize',5.2,"DESCRIPTION: Each MessengerRNA might characterize one or more Material. Each Material might be characterized by one or more MessengerRNA. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Material,ASSOCIATION_WITH,MolecularSequence,'characterize',5.2,"DESCRIPTION: Each MolecularSequence might characterize one or more Material. Each Material might be characterized by one or more MolecularSequence. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Material,ASSOCIATION_WITH,PointOfContact,'support',5.2,"DESCRIPTION: Each PointOfContact might support one or more Material. Each Material might be supported by one or more PointOfContact. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Material,ANCESTOR_TO,Product,'specializes',5.2,"DESCRIPTION: Each Product always specializes one Material. Each Material might be specialized by one Product. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S): ","Generalization"
Material,ASSOCIATION_WITH,Protein,'characterize',5.2,"DESCRIPTION: Each Protein might characterize one or more Material. Each Material might be characterized by one or more Protein. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
Material,ASSOCIATION_WITH,Specimen,'is a function performed by',5.2,"DESCRIPTION: Each Specimen always is a function performed by one Material. Each Material might function as one Specimen. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Association"
MicrobiologicalCulture,DESCENDENT_OF,CellCulture,'specializes',5.2,"DESCRIPTION: Each MicrobiologicalCulture always specializes one CellCulture. Each CellCulture might be specialized by one MicrobiologicalCulture. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
NonResearchProject,DESCENDENT_OF,Project,'specializes',5.2,"DESCRIPTION: Each NonResearchProject always specializes one Project. Each Project might be specialized by one NonResearchProject. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
NonResearchProject,ANCESTOR_TO,SpecimenProcessing,'specializes',5.2,"DESCRIPTION: Each SpecimenProcessing always specializes one NonResearchProject. Each NonResearchProject might be specialized by one SpecimenProcessing. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
NonResearchProject,ANCESTOR_TO,StandardOfCareDataCollection,'specializes',5.2,"DESCRIPTION: Each StandardOfCareDataCollection always specializes one NonResearchProject. Each NonResearchProject might be specialized by one StandardOfCareDataCollection. DEFINITION: EXAMPLE(S): OTHER NAME(S): NOTE(S):","Generalization"
