ClassName,SubdomainName,Version,Notes
ReferenceResult,Study Conduct Sub-Domain,5.2,"DEFINITION: The possible or expected results that can be obtained by observing monitoring measuring or otherwise qualitatively or quantitatively recording one or more aspects of physiologic or psychologic processes. EXAMPLE(S): The normal range for a systolic blood pressure reading is 110-130 for adult males: ReferenceResult.referenceTypeCode = normal range ReferenceResult.valueTypeCode = systolic blood pressure ReferenceResult.value(ANY=&gt;IVL&lt;PQ&gt;) = 110-130 mm[Hg] ReferenceResult.populationScopeCode = adult males The limit of quantitation for a PK assay concentration of drug XYZ is 2-60 nanograms/ml for adult women as processed by Acme Labs: ReferenceResult.referenceTypeCode = limit of quantitation ReferenceResult.valueTypeCode = PK assay concentration of drug XYZ ReferenceResult.value(ANY=&gt;IVL&lt;PQ&gt;) = 2-60 nanograms/ml ReferenceResult &gt; PerformingLaboratory &gt; Laboratory &gt; Organization.name = Acme Labs The normal range for a hemoglobin concentration measurement on an adult female performed by Acme Labs is 12.1 to 15.1 g/dL: ReferenceResult.referenceTypeCode = normal range ReferenceResult.valueTypeCode = hemoglobin concentration measurement ReferenceResult.value(ANY=&gt;IVL&lt;PQ&gt;) = 12.1 to 15.1 g/dL ReferenceResult.populationScopeCode = adult females ReferenceResult &gt; PerformingLaboratory &gt; Laboratory &gt; Organization.name = Acme Labs The normal range for a fasting blood glucose measurement on an adult performed by Acme Labs is 3.6 to 5.8 mmol/L: ReferenceResult.referenceTypeCode = normal range ReferenceResult.valueTypeCode = blood glucose measurement ReferenceResult.value(ANY=&gt;IVL&lt;PQ&gt;)= 3.6 to 5.8 mmol/L ReferenceResult.populationScopeCode = adult ReferenceResult.fastingStatusIndicator = true ReferenceResult &gt; PerformingLaboratory &gt; Laboratory &gt; Organization.name = Acme Labs OTHER NAME(S): Normal range reference range limit of quantitation clinical concern range data checking range alert range NOTE(S): The context of a reference result may include any combination of the following: the performing lab the performing device and the population to which the reference value pertains. The context may also omit any of those aspects as well."
ReferenceToStudyResults,Study Conduct Sub-Domain,5.2,"DEFINITION: A citation in an external publication that refers to results of this study. EXAMPLE(S): OTHER NAME(S): NOTE(S): CT.gov instruction say to provide either the unique PubMed Identifier (PMID) of an article or enter the full bibliographic citation. Inbound references could be to interim or final results not a reference from this study to other studies."
RegistrationCenter,Study Conduct Sub-Domain,5.2,"DEFINITION: The service of recording subject participation on a study. The service may include allocation to an Arm or a portion of an Arm (when secondary allocations may occur). EXAMPLE(S): OTHER NAME(S): NOTE(S):"
Resource,Study Conduct Sub-Domain,5.2,"DEFINITION: Items necessary to support a research study. EXAMPLE(S): Funding material labor service OTHER NAME(S): NOTE(S):"
ResultClassification,Study Conduct Sub-Domain,5.2,"DEFINITION: A category describing the result as distinguished by anatomical or physiological system etiology or purpose. EXAMPLE(S): Blood and lymphatic system disorders Cardiac disorders Congenital familial and genetic disorders Infections and infestations Injury poisoning and procedural complications Investigations Social circumstances Surgical and medical procedures OTHER NAME(S): System Organ Class Body System Low Level Term High Level Term High Level Group Term NOTE(S): Examples provided here are a sampling from the values for MedDRA System Organ Class."
ScheduledActivity,Study Conduct Sub-Domain,5.2,"DEFINITION: An activity that is anticipated to occur at some time in the future and has been assigned a time or date when that activity is to be performed. EXAMPLE(S): An X-Ray scheduled for February 15 is in state Scheduled. If John is unable to have the X-Ray on that date the X-Ray would either be rescheduled (remain in Scheduled state but date attribute would change) or moved to state Canceled. OTHER NAME(S): NOTE(S):"
ScheduledNotification,Study Conduct Sub-Domain,5.2,"DEFINITION: An activity that represents the communication of a message to a recipient that is anticipated to occur at some time in the future and has been assigned a time or date when that activity is to be performed. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
ScheduledSubstanceAdministration,Study Conduct Sub-Domain,5.2,"DEFINITION: An activity of applying introducing or otherwise giving medications or other substances to a subject or experimental unit that is anticipated to occur at some time in the future. EXAMPLE(S): Administration of methotrexate as part of chemotherapy. OTHER NAME(S): NOTE(S):"
Service,Study Conduct Sub-Domain,5.2,"DEFINITION: Labor support for research. EXAMPLE(S): protocol management registration management data management and statistical management. OTHER NAME(S): NOTE(S):"
StudyConduct,Study Conduct Sub-Domain,5.2,"DEFINITION: An ongoing and/or past performance of a formal investigation as specified in a study protocol. EXAMPLE(S): OTHER NAME(S): NOTE(S): The term protocol is somewhat overloaded and must be qualified to provide semantic context. Therefore the term study protocol was chosen to disambiguate it from other protocols. The notion of a study protocol includes (but is not limited to) the design statistical considerations activities to test a particular hypothesis or answer a particular question that is the basis of the study characteristics specifications objective(s) background pre-study/study/post-study portions of the plan (including the design methodology statistical considerations organization). The study may be of any type that involves subjects including prevention therapeutic interventional or observational. Subjects involved in the study protocol may be biological entities (human animal specimen tissue organ etc.) or products. The study protocol is related to other supporting documents including (but not limited to) informed consent documents case report forms (CRFs) regulatory and approval documentation correlative studies etc. (via the inherited association to DocumentVersionRelationship). The complete notion of the study protocol is represented in BRIDG by the classes StudyProtocol StudyProtocolVersion StudyProtocolDocument StudyProtocolDocumentVersion StudyConduct and all their associations. - The StudyProtocol class represents the content of the study protocol which includes characteristics and plan of the study which can be distilled into or abstracted from a version of the study protocol document and can exist even before the information is put into document form. - The StudyProtocolVersion class represents the details of the study protocol that may change over time. - The StudyProtocolDocument class represents the document form of the study protocol and is a grouping of the various study protocol document versions. - The StudyProtocolDocumentVersion class represents the document form of the study protocol version and is the details of the study protocol document that may change over time. - The StudyConduct class represents the execution of a study based on a study protocol definition which includes the scheduled and performed activities that are subject-specific as well as study-level and site-level activities."
StudyCountryPersonnel,Study Conduct Sub-Domain,5.2,"DEFINITION: A person who performs a particular role within the context of a specific study country. EXAMPLE(S): Study Country Investigator Study Country Research Coordinator OTHER NAME(S): NOTE(S):"
StudyInvestigator,Study Conduct Sub-Domain,5.2,"DEFINITION: A researcher in a study who oversees multiple aspects of the study such as concept development protocol writing protocol submission for IRB approval participant recruitment informed consent data collection analysis interpretation and presentation. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudyOverallStatus,Study Conduct Sub-Domain,5.2,"DEFINITION: Describes the comprehensive state of the study. EXAMPLE(S): OTHER NAME(S): NOTE(S): The actual overall status of a study may be derived if it is possible to roll-up the site-specific status."
StudyOversightAuthority,Study Conduct Sub-Domain,5.2,"DEFINITION: An organization with monitoring regulatory or supervisory authority over biomedical research at the local regional national or international level for a particular study. EXAMPLE(S): NCI FDA IRB etc. OTHER NAME(S): NOTE(S): An NCI sponsored study is monitored by the NCI (or its designate) and required to meet federal regulations per the FDA. Participating sites must comply with their governing IRB requirements and institutional policy. Each of these study oversight authorities (NCI FDA IRB) is repsonsible for different aspects of the study."
StudyPersonnel,Study Conduct Sub-Domain,5.2,"DEFINITION: A person who performs a particular role within the context of a specific study. EXAMPLE(S): Study Principal Investigator Coordinating Investigator Study Director Study Chair Public Queries Scientific Queries Scientific Leadership OTHER NAME(S): NOTE(S):"
StudyRecruitmentStatus,Study Conduct Sub-Domain,5.2,"DEFINITION: Status of finding and enrolling appropriate study subjects (those selected on the basis of the protocol's inclusion/exclusion criteria) into a study. EXAMPLE(S): Not Yet Recruiting Recruiting etc OTHER NAME(S): NOTE(S): A study must complete all of the requirements to allow subject recruitment - statuses include Not Yet Recruiting Recruiting etc. and the status changes are determined by the sponsor. If study XYZ is in Recruiting status participating sites after completing the necessary regulatory requirements may recruit and enroll subjects."
StudyResearchCoordinator,Study Conduct Sub-Domain,5.2,"DEFINITION: A person who handles the administrative responsibilities of a study on behalf of the study investigator acts as a liaison between study site and study sponsor and reviews all data and records before a monitor's visit. EXAMPLE(S): OTHER NAME(S): At some sites (primarily in academic settings) Clinical Research Coordinators are called (Clinical Research Associates) CRAs. study coordinator research coordinator clinical coordinator research nurse protocol nurse NOTE(S): The Study Research Coordinator for study XYZ may review medical records to determine if a particular patient may be eligible for the study. If so he will notify the investigator for further review. The Coordinator may ensure eligibility is validated register the subject ensure the patient is managed per the protocol collect and submit the subject study data and respond to data queries."
StudyResource,Study Conduct Sub-Domain,5.2,"DEFINITION: The association between a resource and the study on which it is used. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySite,Study Conduct Sub-Domain,5.2,"DEFINITION: A facility in which study activities are conducted. EXAMPLE(S): The site where the study subject encounter occurs or the site of the Investigator. OTHER NAME(S): NOTE(S):"
StudySiteInvestigator,Study Conduct Sub-Domain,5.2,"DEFINITION: A researcher at a study site who oversees multiple aspects of the study at a site including protocol submission for IRB approval participant recruitment informed consent data collection and analysis. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySiteOversightStatus,Study Conduct Sub-Domain,5.2,"DEFINITION: Describes the state of a study at a particular site as assigned by an oversight committee. EXAMPLE(S): request not submitted; submitted pending; submitted approved; submitted exempt; submitted denied; submission not required. OTHER NAME(S): NOTE(S):"
StudySitePersonnel,Study Conduct Sub-Domain,5.2,"DEFINITION: A person who performs a particular role within the context of a specific study site. EXAMPLE(S): Study Site Investigator Study Site Research Coordinator OTHER NAME(S): NOTE(S): roleCode and primaryIndicator are redundant attributes when roleCode = Principal Site Investigator and primaryIndicator =true."
StudySiteProtocolVersionRelationship,Study Conduct Sub-Domain,5.2,"DEFINITION: Specifies the link between a study site and a version of the study protocol used or available for use at that site. EXAMPLE(S): OTHER NAME(S): NOTE(S): Even if a study site's IRB has not reviewed the study protocol version if there is a new version for the study protocol then there is the potential for a relationship between the site and the version. The dateRange is specified only if the version is approved for this site by the IRB and activated at the site. Retroactive approval means that the dateRange does not have to be on or after the IRB approval date."
StudySiteRecruitmentStatus,Study Conduct Sub-Domain,5.2,"DEFINITION: The point-in-time expression of the progress of finding and enrolling study subjects into a study for a particular study site. EXAMPLE(S): Not yet recruiting Recruiting Completed Suspended Terminated OTHER NAME(S): NOTE(S):"
StudySiteRelationship,Study Conduct Sub-Domain,5.2,"DEFINITION: Specifies the link between one study site and another. EXAMPLE(S): The parent-child relationship between one study site and another where study-specific resources such as study agents or services are provided by one site to the other. OTHER NAME(S): NOTE(S):"
StudySiteResearchCoordinator,Study Conduct Sub-Domain,5.2,"DEFINITION: A person who handles the administrative responsibilities of a study on behalf of a study site acts as a liaison between the study site and the study investigator and/or study sponsor and reviews all data and records before a monitor's visit. EXAMPLE(S): Study Site Research Coordinator John Smith is responsible for registering subjects and managing the appropriate records for study XYZ at Mill Valley Clinic. OTHER NAME(S): At some sites (primarily in academic settings) StudySiteResearchCoordinators are called Clinical Research Coordinators or Clinical Research Associates (CRAs). study coordinator research coordinator clinical coordinator research nurse protocol nurse. NOTE(S):"
StudySiteResource,Study Conduct Sub-Domain,5.2,"DEFINITION: The association between a resource and the study site on which it is used. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySubjectExperienceDocumentVersion,Study Conduct Sub-Domain,5.2,"DEFINITION: A document capturing the actual end-to-end (or beginning to point-in-time) experience of a single study subject within the context of a particular study EXAMPLE(S): OTHER NAME(S): NOTE(S):"
StudySubjectProtocolVersionRelationship,Study Conduct Sub-Domain,5.2,"DEFINITION: Specifies the link between a study subject and a version of the study protocol at a site. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
SubstanceExtractionAdministrationRelationship,Study Conduct Sub-Domain,5.2,"DEFINITION: Specifies the link between an extraction (performed substance extraction) of a biologic product and the administration (performed substance administration) of that biologic product. EXAMPLE(S): OTHER NAME(S): NOTE(S):"
TargetAnatomicSite,Study Conduct Sub-Domain,5.2,"DEFINITION: An anatomic location that is the focus of an observation result. EXAMPLE(S): brainstem spinal cord for a lesion arm for skin rash OTHER NAME(S): NOTE(S):"
